Country Code,Year,Fertility Value,Future Fertility,Replacement Reached,Low Surpassed,Population/1000,(Population/1000)^2,pcap GDP,logpercapGDP,Life Expectancy at Birth,Life Exp Sq,% Urban pop,Paid Parental Leave,FemTravel,FemDiv,FemBankAccnt
SYC,1997,2.1,2.2,1,1,77.319,5978.227761,7280.989621,3.862190412,71.21219512,5071.176734,49.901,0,0,1,1
SYR,1997,4.314,3.814,1,1,15175.308,230289972.9,4376.873332,3.641163978,72.439,5247.408721,50.841,0,1,0,1
TCD,1997,7.419,7.074,1,1,7503.494,56302422.21,205.8626958,2.313577656,47.559,2261.858481,21.538,0,1,1,1
TGO,1997,5.569,5.179,1,1,4485.945,20123702.54,334.1438424,2.523933462,54.001,2916.108001,31.576,0,1,1,1
THA,1997,1.781,1.568,0,1,60846.588,3702307271,2468.18473,3.392377661,70.267,4937.451289,30.622,0,1,0,1
TJK,1997,4.332,3.619,1,1,5938.404,35264642.07,155.1885177,2.190859585,59.65,3558.1225,27.806,1,1,1,1
TON,1997,4.34,4.144,1,1,96.621,9335.617641,2225.100675,3.347349665,69.471,4826.219841,22.927,0,1,1,1
TTO,1997,1.843,1.769,0,1,1259.838,1587191.786,4554.356458,3.658427019,68.85,4740.3225,55.406,0,0,0,1
TUN,1997,2.379,1.991,0,1,9395.119,88268261.02,2208.206243,3.344039633,72.282,5224.687524,62.262,0,1,1,1
TUR,1997,2.657,2.273,1,1,60372.571,3644847329,3144.385703,3.497535813,68.189,4649.739721,63.179,0,1,1,1
TZA,1997,5.78,5.638,1,1,31192.853,972994078.3,253.4759847,2.403936819,49.503,2450.547009,21.237,0,1,1,1
UGA,1997,6.967,6.594,1,1,21655.392,468956002.7,289.5044945,2.46165531,44.19,1952.7561,13.594,0,0,0,1
UKR,1997,1.272,1.213,0,0,50594.6,2559813549,991.2204103,2.996170236,67.57634146,4566.561926,67.029,1,1,1,1
URY,1997,2.328,2.097,0,1,3270.158,10693933.34,7329.866939,3.865096091,74.086,5488.735396,91.147,0,1,1,1
USA,1997,1.971,2.057,0,1,272657,74341839649,31459.13898,4.497746832,76.42926829,5841.433052,78.008,0,1,1,1
UZB,1997,3.082,2.36,1,1,23667,560126889,623.0026524,2.794489896,66.626,4439.023876,44.685,1,1,1,1
VCT,1997,2.576,2.17,1,1,107.895,11641.33103,3223.229718,3.508291259,70.731,5002.874361,44.1,0,0,1,1
VEN,1997,2.967,2.629,1,1,22837.743,521562505.3,3758.844934,3.57505441,71.596,5125.987216,86.65,0,1,1,1
VNM,1997,2.359,1.894,0,1,77133.212,5949532393,348.0174071,2.541600967,72.399,5241.615201,22.965,0,1,1,1
VUT,1997,4.616,4.301,1,1,174.917,30595.95689,1559.43224,3.192966509,66.66,4443.5556,20.766,0,1,1,1
WSM,1997,4.637,4.46,1,1,172.065,29606.36422,1659.114822,3.219876443,67.764,4591.959696,21.705,0,0,1,1
YEM,1997,6.986,5.425,1,1,15975.676,255222223.7,428.0605956,2.631505251,59.415,3530.142225,24.743,0,0,0,1
ZAF,1997,2.919,2.603,1,1,42987.456,1847921373,3930.836564,3.594484987,59.489,3538.941121,55.449,0,1,1,1
ZMB,1997,6.121,5.794,1,1,9597.61,92114117.71,448.3701601,2.651636702,43.461,1888.858521,36.176,0,0,0,1
ZWE,1997,3.907,3.775,1,1,11653.254,135798328.8,731.947626,2.864480007,47.661,2271.570921,32.534,0,1,0,1
AGO,1998,6.732,6.419,1,1,15359.6,235917312.2,423.619049,2.626975481,45.763,2094.252169,47.71,0,1,1,1
ALB,1998,2.334,1.704,0,1,3128.53,9787699.961,813.7893966,2.910512027,73.208,5359.411264,40.601,0,1,1,1
ARE,1998,2.907,2.081,0,1,2813.214,7914173.01,26899.60177,4.429745851,73.883,5458.697689,79.378,0,0,0,1
ARG,1998,2.618,2.397,1,1,36063.451,1300572498,8289.507568,3.918528732,73.213,5360.143369,88.759,0,1,1,1
ARM,1998,1.747,1.69,0,1,3108.691,9663959.733,609.1716537,2.784739686,70.434,4960.948356,65.226,0,1,1,1
ATG,1998,2.199,2.048,0,1,73.219,5361.021961,9940.852228,3.997423618,73.465,5397.106225,32.855,0,1,1,1
AUS,1998,1.762,1.908,0,1,18711,350101521,21345.97099,4.329315915,78.63170732,6182.945396,84.503,0,1,1,1
AUT,1998,1.37,1.41,0,1,7976.789,63629162.75,27361.87511,4.437145856,77.67073171,6032.742564,60.768,1,1,1,1
AZE,1998,2,1.97,0,1,7913,62615569,561.9068079,2.749664294,66.207,4383.366849,51.278,0,1,1,1
BDI,1998,7.03,6.515,1,1,6185.564,38261202,144.4930173,2.15984686,47.708,2276.053264,7.83,0,1,1,1
BEL,1998,1.6,1.8,0,1,10203.008,104101372.2,25338.44329,4.40377993,77.47317073,6002.092183,96.996,1,1,1,1
BEN,1998,6.118,5.576,1,1,6470.275,41864458.58,379.4417675,2.579145135,55.139,3040.309321,37.699,0,0,1,1
BFA,1998,6.704,6.192,1,1,10968.722,120312862.3,255.7182367,2.407761701,49.914,2491.407396,16.51,0,1,1,1
BGD,1998,3.371,2.604,1,1,122682.818,15051073832,407.4291762,2.610052126,64.25,4128.0625,22.818,0,1,0,1
BGR,1998,1.11,1.44,0,1,8256.786,68174515.05,1820.405094,3.260168042,71.06097561,5049.662255,68.454,0,1,1,1
BHR,1998,2.919,2.363,1,1,613.697,376624.0078,10076.26988,4.003299791,74.033,5480.885089,88.379,0,0,0,1
BHS,1998,2.264,1.869,0,1,290.6,84448.36,23514.17756,4.371329793,71.786,5153.229796,81.611,0,1,0,1
BIH,1998,1.619,1.288,0,0,3734.338,13945280.3,1102.390688,3.042335536,73.569,5412.397761,41.755,0,1,1,1
BLR,1998,1.3,1.335,0,1,10069,101384761,1515.530743,3.18056475,68.40731707,4679.561029,69.064,1,1,1,1
BLZ,1998,3.805,2.98,1,1,230.248,53014.1415,2993.033599,3.476111592,68.734,4724.362756,45.793,0,0,1,1
BOL,1998,4.214,3.533,1,1,8096.761,65557538.69,1049.499374,3.020982184,61.204,3745.929616,60.739,0,1,1,1
BRA,1998,2.426,1.925,0,1,169785.253,28827032136,5087.079072,3.706468488,69.419,4818.997561,79.781,0,1,1,0
BRB,1998,1.75,1.775,0,1,269.334,72540.80356,10459.44247,4.019508536,76.68,5879.8224,34.503,0,0,1,1
BRN,1998,2.489,1.969,0,1,319.135,101847.1482,12694.14896,4.10360359,72.265,5222.230225,70.17,0,1,0,1
BTN,1998,3.895,2.679,1,1,564.378,318522.5269,643.9882263,2.808877927,59.089,3491.509921,23.377,0,1,0,1
BWA,1998,3.452,3.066,1,1,1575.827,2483230.734,3039.964944,3.482868575,51.947,2698.490809,51.525,0,0,1,0
CAF,1998,5.541,5.353,1,1,3475.485,12078995.99,278.3319015,2.444562987,44.857,2012.150449,37.475,0,1,1,1
CAN,1998,1.53,1.5862,0,1,30155.173,909334458.7,21024.58507,4.322727434,78.63414634,6183.328971,78.724,1,1,1,1
CHE,1998,1.47,1.44,0,1,7110.001,50552114.22,42740.12818,4.63083582,79.32439024,6292.358888,73.492,0,1,1,1
CHL,1998,2.172,1.901,0,1,14977.736,224332575.7,5446.579522,3.736123849,75.813,5747.610969,85.477,0,1,1,1
CHN,1998,1.597,1.615,0,1,1241935,1.5424E+12,828.5804793,2.918334697,70.737,5003.723169,33.867,0,1,1,1
CIV,1998,6.014,5.376,1,1,15589.407,243029610.6,1258.52471,3.099861747,50.242,2524.258564,42.342,0,0,1,1
CMR,1998,5.718,5.309,1,1,14723.772,216789461.9,767.3403603,2.884988042,50.885,2589.283225,44.348,0,0,1,1
COD,1998,6.768,6.671,1,1,44849.968,2011519630,138.5891003,2.141729075,49.233,2423.888289,34.199,0,1,1,0
COG,1998,4.889,4.82,1,1,2951.651,8712243.626,660.4714774,2.819854067,51.899,2693.506201,57.766,0,0,1,1
COL,1998,2.683,2.198,1,1,38364.307,1471820052,2566.024194,3.409260747,72.264,5222.085696,73.098,0,1,1,1
COM,1998,5.552,4.984,1,1,515.382,265618.6059,718.1212694,2.85619779,59.294,3515.778436,28.168,0,1,0,1
CPV,1998,3.876,2.839,1,1,412.513,170166.9752,1265.19785,3.102158445,67.512,4557.870144,51.572,0,1,1,1
CRI,1998,2.558,1.978,0,1,3803.893,14469601.96,3597.434509,3.555992896,77.124,5948.111376,57.264,0,1,1,1
CYP,1998,1.861,1.498,0,1,908.71,825753.8641,15092.82625,4.178770573,77.738,6043.196644,68.405,0,0,1,1
CZE,1998,1.16,1.34,0,1,10294.373,105974115.5,6489.703619,3.812224863,74.51463415,5552.430702,74.251,1,1,1,1
DEU,1998,1.36,1.33,0,1,82047.195,6731742207,27289.05936,4.435988566,77.47560976,6002.470107,74.551,1,1,1,1
DJI,1998,4.78,3.739,1,1,680.465,463032.6162,755.7594723,2.878383599,56.998,3248.772004,76.439,0,1,0,1
DNK,1998,1.72,1.85,0,1,5304.219,28134739.2,33368.14242,4.52333203,76.13902439,5797.151035,85.06,1,1,1,1
DOM,1998,2.93,2.619,1,1,8214.427,67476810.94,2638.31327,3.421326362,68.925,4750.655625,60.107,0,1,0,1
DZA,1998,2.796,2.569,1,1,30192.75,911602152.6,1596.003926,3.203033955,69.745,4864.365025,58.313,0,0,0,1
ECU,1998,3.228,2.753,1,1,12198.449,148802158,2293.889735,3.360572538,72.075,5194.805625,59.291,0,1,0,1
EGY,1998,3.529,3.013,1,1,66200.259,4382474292,1281.396914,3.107683674,68.051,4630.938601,42.704,0,0,0,1
ERI,1998,5.553,4.881,1,1,2206.439,4868373.061,337.8865923,2.528770959,54.137,2930.814769,24.903,0,1,1,1
ESP,1998,1.13,1.36,0,1,40223.509,1617930676,15394.35146,4.187361398,78.66585366,6188.316532,76.1,0,1,1,1
EST,1998,1.28,1.58,0,1,1386.156,1921428.456,4093.392477,3.612083387,69.35853659,4810.606597,69.733,1,1,1,1
ETH,1998,6.769,5.667,1,1,62507.724,3907215560,125.0761411,2.097174474,50.835,2584.197225,14.369,0,1,1,1
FIN,1998,1.7,1.84,0,1,5153.498,26558541.64,26009.26949,4.415128155,77.09073171,5942.980915,81.707,1,1,1,1
FJI,1998,3.171,2.807,1,1,800.148,640236.8219,2066.068854,3.315144791,65.36,4271.9296,47.123,0,0,1,1
FRA,1998,1.78,2,0,1,60186.284,3622388782,24974.27386,4.39749287,78.60487805,6178.726853,75.417,0,1,1,1
FSM,1998,4.471,3.739,1,1,108.206,11708.53844,2022.74458,3.305941046,64.298,4134.232804,23.314,0,1,1,1
GAB,1998,4.716,4.223,1,1,1170.061,1369042.744,3831.780668,3.583400642,59.066,3488.792356,77.306,0,0,1,1
GBR,1998,1.71,1.82,0,1,58487.141,3420745662,28269.32251,4.451315401,77.1902439,5958.333754,78.532,0,1,1,1
GEO,1998,1.692,1.711,0,1,4243.607,18008200.37,851.5259582,2.930197892,69.654,4851.679716,53.12,0,1,1,1
GHA,1998,4.969,4.438,1,1,18357.159,336985286.6,407.523237,2.610152377,57.045,3254.132025,42.418,0,1,1,1
GIN,1998,6.211,5.653,1,1,7860.772,61791736.44,456.4914841,2.65943268,51.456,2647.719936,30.323,0,1,0,1
GMB,1998,5.935,5.696,1,1,1238.124,1532951.039,678.6761783,2.831662606,55.133,3039.647689,46.057,0,1,0,1
GNB,1998,6.009,5.312,1,1,1154.372,1332574.714,178.8483647,2.252484974,49.642,2464.328164,35.488,0,1,1,0
GNQ,1998,5.914,5.498,1,1,558.496,311917.782,663.7247513,2.821988013,52.538,2760.241444,45.616,0,1,0,0
GRC,1998,1.24,1.4,0,1,10720.509,114929313.2,13472.13761,4.12943651,77.83902439,6058.913718,72.478,0,1,1,1
GRD,1998,2.762,2.321,1,1,102.023,10408.69253,4370.618317,3.640542882,72.226,5216.595076,35.204,0,0,1,1
GTM,1998,4.797,3.833,1,1,11046.215,122018865.8,1755.849582,3.244487309,66.817,4464.511489,44.659,0,1,0,1
GUY,1998,3.05,2.797,1,1,753.778,568181.2733,951.9124771,2.978597019,64.705,4186.737025,28.871,0,0,0,1
HKG,1998,1.016,0.984,0,0,6543.7,42820009.69,25808.97095,4.411770689,80.13170732,6421.090518,100,0,1,1,1
HND,1998,4.484,3.419,1,1,6220.405,38693438.36,1023.460734,3.010071185,70.041,4905.741681,44.447,0,1,0,1
HRV,1998,1.45,1.47,0,1,4532.135,20540247.66,5691.10952,3.755196943,72.31707317,5229.759072,52.968,0,1,1,1
HTI,1998,4.561,3.746,1,1,8174.68,66825393.1,455.5418961,2.658528325,56.648,3208.995904,34.389,0,0,0,1
HUN,1998,1.32,1.34,0,1,10266.57,105402459.6,4744.212264,3.676164112,70.55780488,4978.403829,64.829,1,1,1,1
IDN,1998,2.544,2.51,1,1,205724.597,42322609811,463.9481582,2.666469455,65.244,4256.779536,39.593,0,1,0,1
IND,1998,3.446,2.899,1,1,1019483.586,1.03935E+12,413.2989322,2.616264283,61.669,3803.065561,27.24,0,1,1,1
IRL,1998,1.94,1.91,0,1,3712.696,13784111.59,24294.85477,4.385514307,76.1804878,5803.466722,58.664,0,1,1,1
IRN,1998,2.317,1.812,0,1,63971.836,4092395801,1723.835367,3.236495787,69.471,4826.219841,62.588,0,0,0,1
IRQ,1998,5.133,4.48,1,1,22114.33,489043591.3,932.3097306,2.969560217,69.06,4769.2836,68.388,0,0,0,1
ISL,1998,2.05,2.08,0,1,274.047,75101.75821,31030.0536,4.491782526,79.60243902,6336.548299,92.121,1,1,1,1
ISR,1998,2.98,2.88,1,1,5971,35652841,19427.07799,4.288407484,78.14878049,6107.231892,91.074,0,1,0,1
ITA,1998,1.22,1.37,0,1,56906.744,3238377513,22318.1373,4.348657945,78.97560976,6237.146936,67.102,0,1,1,1
JAM,1998,2.666,2.325,1,1,2608.874,6806223.548,3368.194716,3.52739719,74.164,5500.298896,51.335,0,1,1,1
JOR,1998,4.264,3.866,1,1,4943.975,24442888.8,1600.397931,3.204227981,71.386,5095.960996,78.245,0,0,0,1
JPN,1998,1.384,1.32,0,1,126400,15976960000,32423.75561,4.510863317,80.50146341,6480.485612,78.398,0,1,1,1
KAZ,1998,1.8,2.36,1,1,15071.64,227154332.3,1468.669291,3.166924014,64.5,4160.25,55.986,0,1,1,1
KEN,1998,5.296,4.767,1,1,30250.488,915092024.2,465.909801,2.668301846,51.448,2646.896704,19.222,0,1,1,0
KGZ,1998,2.7,2.7,1,1,4769,22743361,345.1381316,2.537992944,67.05121951,4495.866038,35.504,0,1,1,1
KHM,1998,4.146,3.155,1,1,11600.51,134571832.3,268.9903722,2.429736736,56.862,3233.287044,18.355,0,1,1,1
KIR,1998,4.17,3.895,1,1,81.558,6651.707364,801.0843947,2.903678272,62.509,3907.375081,40.138,0,1,1,1
KOR,1998,1.464,1.132,0,0,46286.503,2142440360,8281.699982,3.918119493,75.00487805,5625.731731,79.145,0,1,1,1
KWT,1998,2.895,2.447,1,1,1831.121,3353004.117,14166.16413,4.151252269,73.004,5329.584016,98.705,0,0,0,1
LAO,1998,4.717,3.516,1,1,5144.601,26466919.45,248.8390915,2.395918607,57.637,3322.023769,20.039,0,1,1,1
LBN,1998,2.606,1.956,0,1,3693.514,13642045.67,4669.585388,3.669278321,73.528,5406.366784,85.77,0,1,0,1
LBY,1998,3.109,2.509,1,1,5196.774,27006460.01,5243.596535,3.719629268,70.522,4973.352484,76.193,0,0,0,1
LCA,1998,2.499,1.63,0,1,153.023,23416.03853,5733.826989,3.758444585,72.958,5322.869764,28.168,0,0,0,1
LKA,1998,2.242,2.278,1,1,18564.595,344644187.5,850.8116039,2.929833404,69.845,4878.324025,18.411,0,1,1,1
LSO,1998,3.928,3.449,1,1,1997.524,3990102.131,464.804531,2.667270353,51.034,2604.469156,18.538,0,1,1,0
LTU,1998,1.46,1.33,0,1,3549.331,12597750.55,3166.666533,3.500602332,71.2195122,5072.218917,67.106,0,1,1,1
LUX,1998,1.68,1.65,0,1,424.7,180370.09,47445.38108,4.676193939,77.01707317,5931.62956,82.893,0,1,1,1
LVA,1998,1.09,1.46,0,1,2410.019,5808191.58,2973.534843,3.473273032,69.01219512,4762.683076,68.451,0,1,1,1
MAR,1998,2.93,2.553,1,1,28110.447,790197230.5,1472.385983,3.168021674,67.86,4604.9796,52.678,0,1,0,1
MDA,1998,1.623,1.227,0,0,2934.339,8610345.367,578.9097663,2.762610876,66.752,4455.829504,45.394,1,1,1,1
MDG,1998,5.748,4.956,1,1,14808.791,219300290.9,297.2536718,2.473127228,57.028,3252.192784,26.586,0,0,1,1
MDV,1998,3.259,2.262,1,1,268.445,72062.71803,2011.944337,3.303615961,68.501,4692.387001,26.755,0,1,0,1
MEX,1998,2.821,2.456,1,1,96056.313,9226815267,5481.181954,3.738874219,73.625,5420.640625,74.186,0,1,0,1
MKD,1998,1.812,1.501,0,1,2012.052,4048353.251,1875.817764,3.273190644,72.795,5299.112025,58.965,0,1,1,1
MLI,1998,6.95,6.76,1,1,10360.564,107341286.4,281.8734093,2.450054108,47.103,2218.692609,26.948,0,0,1,1
MLT,1998,1.84,1.36,0,1,385.287,148446.0724,10409.30845,4.017421878,77.58780488,6019.867466,91.793,0,1,0,1
MMR,1998,2.933,2.596,1,1,45611.22,2080383390,101.1389517,2.004918448,59.422,3530.974084,26.663,0,0,1,1
MNG,1998,2.31,2.253,1,1,2355.667,5549167.015,477.3341262,2.678822485,62.063,3851.815969,56.669,0,1,1,1
MOZ,1998,5.859,5.634,1,1,16813.946,282708780.1,313.0661607,2.495636127,48.194,2322.661636,28.742,0,1,1,0
MRT,1998,5.495,5.14,1,1,2496.217,6231099.311,814.1703353,2.910715275,60.593,3671.511649,38.337,0,1,0,1
MUS,1998,1.97,1.77,0,1,1160.421,1346576.897,3593.234081,3.55548551,70.60731707,4985.393224,42.916,0,1,1,1
MWI,1998,6.17,5.844,1,1,10552.345,111351985,165.8952835,2.219834039,45.285,2050.731225,14.384,0,0,1,1
MYS,1998,3.036,2.249,1,1,22114.647,489057611.9,3263.334883,3.513661643,72.257,5221.074049,59.496,0,1,0,1
NAM,1998,4.157,3.56,1,1,1731.635,2998559.773,2236.671502,3.349602204,54.462,2966.109444,31.335,0,0,1,1
NER,1998,7.698,7.592,1,1,10545.72,111212210.3,250.6574617,2.399080637,48.627,2364.585129,16.02,0,1,0,1
NGA,1998,6.159,5.958,1,1,116319.763,13530287264,469.4305487,2.671571348,45.994,2115.448036,33.773,0,0,1,1
NIC,1998,3.339,2.725,1,1,4910.642,24114404.85,943.9228567,2.974936502,68.667,4715.156889,54.886,0,1,1,1
NLD,1998,1.63,1.72,0,1,15707.209,246716414.6,27885.80838,4.445383239,77.88292683,6065.750291,75.25,0,1,1,1
NOR,1998,1.81,1.9,0,1,4431.464,19637873.18,34788.35985,4.541433954,78.32926829,6135.474271,75.027,1,1,1,1
NPL,1998,4.306,2.986,1,1,23057.875,531665599.5,210.6115609,2.323482207,60.884,3706.861456,12.336,0,1,0,1
NZL,1998,1.89,2.01,0,1,3815,14554225,14738.44557,4.168451682,78.08536585,6097.32436,85.861,0,1,1,1
OMN,1998,4.297,2.904,1,1,2251.859,5070868.956,6215.715413,3.793491122,71.197,5069.012809,71.609,0,0,0,1
PAK,1998,5.308,4.31,1,1,134843.233,18182697486,461.2167361,2.663905058,62.303,3881.663809,32.585,0,0,0,0
PAN,1998,2.789,2.643,1,1,2912.318,8481596.133,3974.664305,3.599300455,74.694,5579.193636,60.632,0,1,1,1
PER,1998,3.002,2.682,1,1,25658.07,658336556.1,2163.119357,3.335080484,70.274,4938.435076,72.216,0,1,1,1
PHL,1998,3.886,3.429,1,1,74672.009,5575908928,997.5936933,2.998953695,68.675,4716.255625,46.305,0,0,0,1
PNG,1998,4.604,4.21,1,1,5581.767,31156122.84,678.8966674,2.831803677,58.828,3460.733584,13.549,0,0,1,1
POL,1998,1.44,1.27,0,0,38663.481,1494864763,4518.108226,3.65495663,72.99756098,5328.643908,61.627,0,1,1,1
PRI,1998,1.9,1.7123,0,1,3781.101,14296724.77,14304.40499,4.155469797,75.00729268,5626.093956,94.161,0,1,1,1
PRT,1998,1.47,1.37,0,1,10160.196,103229582.8,12199.20639,4.086331579,75.71219512,5732.33649,53.086,0,1,1,1
PRY,1998,3.798,2.97,1,1,5107.84,26090029.47,1812.993667,3.258396287,70.087,4912.187569,54.054,0,1,1,1
PSE,1998,5.727,4.699,1,1,2776.568,7709329.859,1465.046057,3.165851278,70.56,4978.7136,71.524,0,1,0,1
QAT,1998,3.407,2.433,1,1,551.566,304225.0524,18593.41407,4.269359141,77.19,5958.2961,95.888,0,0,0,1
ROU,1998,1.32,1.42,0,1,22507.344,506580533.9,1852.467309,3.267750553,69.80731707,4873.061517,53.311,0,1,1,1
RUS,1998,1.232,1.305,0,1,147670.784,21806660447,1834.861843,3.263603369,67.0297561,4492.988202,73.359,1,1,1,1
RWA,1998,5.835,5.015,1,1,6962.8,48480583.84,285.7102739,2.455925858,43.686,1908.466596,13.244,0,1,1,1
SAU,1998,4.325,3.331,1,1,19783.301,391378998.5,7419.161144,3.870354804,72.06,5192.6436,79.383,0,0,0,1
SDN,1998,5.614,5.085,1,1,26015.518,676807176.8,355.1525542,2.550414942,57.73,3332.7529,32.39,0,0,0,1
SEN,1998,5.639,5.124,1,1,9347.777,87380934.84,695.9523781,2.842579523,57.376,3292.005376,40.034,0,1,1,1
SGP,1998,1.48,1.28,0,0,3927.213,15423001.95,21829.29987,4.339039807,77.3,5975.29,100,0,1,0,1
SLB,1998,4.872,4.44,1,1,390.702,152648.0528,1171.427864,3.06871555,66.665,4444.222225,15.285,0,0,1,1
SLE,1998,6.455,5.747,1,1,4381.484,19197402.04,153.458492,2.185990926,37.98,1442.4804,35.144,0,1,1,0
SLV,1998,3.263,2.465,1,1,5797.764,33614067.4,1886.359966,3.275624571,68.284,4662.704656,57.8,0,1,1,1
SUR,1998,2.955,2.717,1,1,459.838,211450.9862,2415.742066,3.383050562,67.768,4592.501824,66.297,0,1,1,0
SVK,1998,1.37,1.25,0,0,5390.516,29057662.75,5538.616465,3.743401292,72.55121951,5263.679453,56.355,1,1,1,1
SVN,1998,1.23,1.31,0,1,1981.629,3926853.494,11175.77103,4.048277495,74.80731707,5596.134688,50.701,0,1,1,1
SWE,1998,1.5,1.85,0,1,8850.974,78339740.75,30596.5272,4.485672136,79.33902439,6294.680791,83.97,1,1,1,1
SWZ,1998,4.09,3.617,1,1,979.922,960247.1261,1609.214093,3.206613827,51.498,2652.044004,22.949,0,1,0,0
SYC,1998,2.04,2.11,1,1,78.846,6216.691716,7715.918147,3.887387612,71.74634146,5147.537513,50.061,0,0,1,1
SYR,1998,4.232,3.762,1,1,15599.588,243347145.8,4514.104713,3.654571629,72.664,5280.056896,51.21,0,1,0,1
TCD,1998,7.405,6.992,1,1,7770.053,60373723.62,224.5537395,2.351320292,47.61,2266.7121,21.571,0,1,1,1
TGO,1998,5.515,5.123,1,1,4632.451,21459602.27,342.6579042,2.534860754,53.722,2886.053284,32.016,0,1,1,1
THA,1998,1.742,1.56,0,1,61585.103,3792724912,1845.82887,3.266191434,70.348,4948.841104,30.795,0,1,0,1
TJK,1998,4.207,3.602,1,1,6027.395,36329490.49,219.0402456,2.340523918,60.379,3645.623641,27.28,1,1,1,1
TON,1998,4.3,4.104,1,1,97.036,9415.985296,1973.544795,3.295246988,69.535,4835.116225,22.955,0,1,1,1
TTO,1998,1.801,1.78,0,1,1261.699,1591884.367,4790.123738,3.680346732,69.011,4762.518121,55.589,0,0,0,1
TUN,1998,2.287,1.999,0,1,9509.862,90437475.26,2292.711741,3.360349455,72.608,5271.921664,62.653,0,1,1,1
TUR,1998,2.607,2.24,1,1,61329.665,3761327809,4499.737508,3.65318718,68.807,4734.403249,63.703,0,1,1,1
TZA,1998,5.741,5.616,1,1,31924.201,1019154609,395.5326208,2.597182307,49.809,2480.936481,21.59,0,1,1,1
UGA,1998,6.937,6.516,1,1,22290.787,496879185.1,295.4052653,2.470418232,44.685,1996.749225,13.982,0,0,0,1
UKR,1998,1.211,1.31,0,1,50144.5,2514470880,835.2509543,2.921816981,68.37487805,4675.123948,67.067,1,1,1,1
URY,1998,2.295,2.07,0,1,3291.053,10831029.85,7713.618768,3.887258171,74.309,5521.827481,91.45,0,1,1,1
USA,1998,1.999,2.108,1,1,275854,76095429316,32853.67695,4.516583982,76.5804878,5864.571112,78.377,0,1,1,1
UZB,1998,2.815,2.39,1,1,24051,578450601,623.2161328,2.794638687,66.782,4459.835524,45.164,1,1,1,1
VCT,1998,2.509,2.149,1,1,107.807,11622.34925,3465.623925,3.539781433,70.738,5003.864644,44.461,0,0,1,1
VEN,1998,2.915,2.595,1,1,23288.567,542357352.9,3921.718474,3.593476414,71.756,5148.923536,86.959,0,1,1,1
VNM,1998,2.213,1.899,0,1,78115.712,6102064461,348.3243173,2.541983795,72.617,5273.228689,23.371,0,1,1,1
VUT,1998,4.573,4.261,1,1,177.987,31679.37217,1473.666114,3.168399097,66.899,4475.476201,21.073,0,1,1,1
WSM,1998,4.587,4.46,1,1,172.839,29873.31992,1559.147665,3.192887249,68.067,4633.116489,21.796,0,0,1,1
YEM,1998,6.738,5.253,1,1,16450.306,270612567.5,384.4999404,2.584896277,59.782,3573.887524,25.244,0,0,0,1
ZAF,1998,2.829,2.607,1,1,43682.259,1908139751,3502.166447,3.544336783,58.315,3400.639225,55.93,0,1,1,1
ZMB,1998,6.093,5.724,1,1,9866.474,97347309.19,358.5559589,2.554556945,43.413,1884.688569,35.716,0,0,0,1
ZWE,1998,3.839,3.819,1,1,11747.079,137993865,544.9838381,2.736383623,46.466,2159.089156,32.939,0,1,0,1
AGO,1999,6.683,6.372,1,1,15866.871,251757595.3,387.7851241,2.588591145,46.093,2124.564649,48.897,0,1,1,1
ALB,1999,2.246,1.671,0,1,3108.778,9664500.653,1033.242532,3.014202275,73.587,5415.046569,41.169,0,1,1,1
ARE,1999,2.768,2.006,0,1,2966.029,8797328.029,28470.88586,4.45440098,74.106,5491.699236,79.81,0,0,0,1
ARG,1999,2.577,2.38,1,1,36467.218,1329857989,7774.736203,3.890685662,73.396,5386.972816,88.952,0,1,1,1
ARM,1999,1.685,1.702,0,1,3089.02,9542044.56,597.4328988,2.776289134,70.944,5033.051136,64.947,0,1,1,1
ATG,1999,2.203,2.023,0,1,74.674,5576.206276,10260.59941,4.011172732,73.705,5432.427025,32.49,0,1,1,1
AUS,1999,1.755,1.959,0,1,18926,358193476,20558.9604,4.31300115,78.93170732,6230.21442,84.37,0,1,1,1
AUT,1999,1.34,1.38,0,1,7992.324,63877242.92,27174.29716,4.43415832,77.87560976,6064.610595,60.491,1,1,1,1
AZE,1999,2.07,1.97,0,1,7982.75,63724297.56,573.9165123,2.75884872,66.491,4421.053081,51.185,0,1,1,1
BDI,1999,6.976,6.435,1,1,6267.132,39276943.51,128.9389187,2.110384024,48.339,2336.658921,8.036,0,1,1,1
BEL,1999,1.62,1.82,0,1,10226.419,104579645.6,25244.27505,4.402162903,77.6195122,6024.788673,97.065,1,1,1,1
BEN,1999,6.038,5.522,1,1,6664.102,44410255.47,551.8214294,2.741798562,55.218,3049.027524,38.015,0,0,1,1
BFA,1999,6.65,6.116,1,1,11282.696,127299229,300.4217239,2.477731334,50.168,2516.828224,17.166,0,1,1,1
BGD,1999,3.269,2.523,1,1,125189.655,15672449719,409.5431838,2.612299702,64.881,4209.544161,23.202,0,1,0,1
BGR,1999,1.23,1.49,0,1,8210.624,67414346.47,1659.718346,3.220034395,71.41219512,5099.701612,68.677,0,1,1,1
BHR,1999,2.856,2.297,1,1,636.54,405183.1716,10401.56215,4.017098568,74.239,5511.429121,88.376,0,0,0,1
BHS,1999,2.166,1.877,0,1,294.063,86473.04797,26130.01296,4.417139625,71.858,5163.572164,81.824,0,1,0,1
