Country Name,Country Code,Year,Electricity production from coal sources (% of total),"Electricity production from oil, gas and coal sources (% of total)",Electricity production from hydroelectric sources (% of total),Electric power transmission and distribution losses (% of output),Electricity production from natural gas sources (% of total),Electricity production from nuclear sources (% of total),Electricity production from oil sources (% of total),Renewable electricity output (% of total electricity output),"Electricity production from renewable sources, excluding hydroelectric (kWh)","Electricity production from renewable sources, excluding hydroelectric (% of total)",Renewable energy consumption (% of total final energy consumption),GDP per unit of energy use (PPP $ per kg of oil equivalent),GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),"Energy imports, net (% of energy use)",Alternative and nuclear energy (% of total energy use),Fossil fuel energy consumption (% of total),"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",Combustible renewables and waste (% of total energy),Electric power consumption (kWh per capita),Energy use (kg of oil equivalent per capita),Adjusted savings: energy depletion (% of GNI),Fuel imports (% of merchandise imports)
Saudi Arabia,SAU,1971-01-01,0.0,100.0,0.0,5.139289145052834,0.0,0.0,100.0,,0.0,0.0,,,,-3218.0269966725073,0.0,99.98000840435269,,0.019991595647349883,308.75497799006916,1150.3025486121035,12.6704609267352,
Senegal,SEN,1971-01-01,0.0,90.28871391076116,0.0,14.960629921259844,0.0,0.0,90.28871391076116,,37000000.0,9.711286089238845,,,,33.56181868109302,0.0,33.56181868109303,,66.43818131890697,72.02215081260547,276.0406756211243,0.0,6.243996449931026
Serbia,SRB,1971-01-01,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,1971-01-01,,,,,,,,,,,,,,,,,,,,,,7.111727174108492
Singapore,SGP,1971-01-01,0.0,100.0,0.0,5.609284332688588,0.0,0.0,100.0,,0.0,0.0,,,,100.0,0.0,99.63265146168459,,0.36734853831540476,1154.8109233754556,1292.241469070945,0.0,14.334648957480406
Slovakia,SVK,1971-01-01,66.34146341463415,86.41509433962264,13.584905660377359,8.798895536125173,4.988495167970548,0.0,15.085135757017948,,0.0,0.0,,,,81.1344211191628,0.8902514187382579,96.19163213040638,,1.482027071116596,2696.6840440781675,3128.6019876470364,,
Slovenia,SVN,1971-01-01,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,1971-01-01,,,,,,,,,,,,,,,,,,,,,,5.159194208582031
South Africa,ZAF,1971-01-01,99.79504821856644,99.79504821856644,0.20495178143356452,7.072666386077918,0.0,0.0,0.0,,0.0,0.0,,,,16.85113718259771,0.02120234370425548,89.63653785450421,,10.344912295994579,2204.291081917106,1972.4749311169892,0.603313862027059,
Spain,ESP,1971-01-01,21.737436063976617,44.15685637736462,51.661930664934644,12.1571811317691,0.18186246650970206,4.09677681253552,22.237557846878296,,52000000.0,0.0844361451652188,,,,75.47320015421238,7.965241566610364,92.50995477698093,,0.028416066796697885,1534.9826980621187,1244.9032257310482,0.00174903006417554,16.44543403228738
Sri Lanka,LKA,1971-01-01,0.0,7.333333333333333,92.66666666666666,18.333333333333332,0.0,0.0,7.333333333333333,,0.0,0.0,,,,26.01175124641413,1.888519824797684,26.011777576789246,,72.09972892878818,57.65686727412687,297.92479991302054,0.0,1.5452805265946754
Sudan,SDN,1971-01-01,0.0,50.505050505050505,49.494949494949495,24.646464646464647,0.0,0.0,50.505050505050505,,0.0,0.0,,,,19.354986968233572,0.2998081768375915,19.35500119738292,,80.34520485492884,31.965251971454773,602.2687958895257,0.0,7.276428708769946
Suriname,SUR,1971-01-01,,,,,,,,,,,,,,,,,,,,,,
Sweden,SWE,1971-01-01,0.3051071632548772,21.450686866865063,78.17356539513632,9.064538431478644,0.0,0.13526918567950222,21.145579703610185,,160000000.0,0.24047855231911505,,,,79.50665142759222,12.476142239697781,79.11746625008558,,8.01720633271,7674.294490694012,4450.382510773204,0.0,12.21056602903265
Switzerland,CHE,1971-01-01,0.0,9.348641801096822,86.19030820050672,7.6585099900580484,0.0,4.46104999839646,9.348641801096822,,0.0,0.0,,,,82.2765846227273,16.314413028671048,82.84331572934633,,1.4090023486016539,4615.348217618086,2637.670782127464,,6.460011862566859
Syrian Arab Republic,SYR,1971-01-01,0.0,96.2081784386617,3.7918215613382897,8.62453531598513,0.0,0.0,96.2081784386617,,0.0,0.0,,,,-123.50250490089307,0.18443000364150441,,,0.030107588373761318,177.10413631451493,363.7116377605595,,
Tajikistan,TJK,1971-01-01,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,1971-01-01,0.0,37.06720977596741,62.93279022403259,13.64562118126273,0.0,0.0,37.06720977596741,,0.0,0.0,,,,9.294238016688618,0.3507349278613722,9.294224818264297,,90.35502705545001,30.087527740487694,537.6486511917428,,
Thailand,THA,1971-01-01,6.098760574463899,59.70883336612237,40.29116663387763,9.325201652567381,0.0,0.0,53.61007279165847,,0.0,0.0,,,,42.34296517285008,1.2866088308257824,43.21634675791054,,55.52280171695892,124.10346588541616,371.9115712816429,0.000598205238969841,10.424201463986835
Togo,TGO,1971-01-01,0.0,50.326797385620914,49.673202614379086,8.49673202614379,0.0,0.0,50.326797385620914,,0.0,0.0,,,,15.492196110645573,0.8993426927718219,15.49219611064557,,83.6084611965826,61.74987683104925,320.549344547111,0.0,5.496035712086972
Trinidad and Tobago,TTO,1971-01-01,0.0,96.46821392532794,0.0,0.0,92.53279515640767,0.0,3.9354187689202824,,35000000.0,3.5317860746720484,,,,-209.61392051831135,0.0,98.55771855644477,,1.4423193584198297,990.8711867457231,2637.145171127753,3.72806754407245,49.84577176210023
Tunisia,TUN,1971-01-01,0.0,94.38444924406048,5.615550755939525,13.282937365010799,0.0,0.0,94.38444924406048,,0.0,0.0,,,,-181.01494268146843,0.2701037652658154,74.66369906864936,,25.066197166084827,154.95827897893494,319.499656505932,0.611858117933877,4.505576108392922
Turkiye,TUR,1971-01-01,30.477456292812594,71.65933953583477,26.684388099376342,10.05009712708312,0.0,0.0,41.181883243022185,,162000000.0,1.6562723647888764,,,,29.34284861691605,1.3420477456794808,68.9916544018548,,29.66629785246572,241.96948307722147,537.5065762591523,0.0346223904481152,11.198129798009857
Turkmenistan,TKM,1971-01-01,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA,1971-01-01,,,,,,,,,,,,,,,,,,,,,,
Ukraine,UKR,1971-01-01,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,1971-01-01,0.0,100.0,0.0,6.896551724137931,100.0,0.0,0.0,,0.0,0.0,,,,-5116.127119648999,0.0,99.99999999999999,,0.0,548.6004882254081,2937.3637569554708,,
United Kingdom,GBR,1971-01-01,63.937111934812876,87.9158260216769,1.312970174697759,7.431692707111466,0.9552073069644504,10.77120380362533,23.02350677989959,,0.0,0.0,,,,47.37892833018186,3.578729228624534,96.41644847279079,,0.0,4254.65241184543,3733.2829983879233,0.058292688242292,12.7047577266292
United States,USA,1971-01-01,44.788009721847146,82.10088177623314,15.468891263253063,8.562916084490837,23.493289812020805,2.3806784158555345,13.81958224236518,,844000000.0,0.04954854465826768,,,,9.515374518983336,2.1249132341687926,95.6438071526866,,2.2121560981135344,7517.304645552126,7644.524802442442,0.376012036925208,8.153025607419655
Uruguay,URY,1971-01-01,0.0,38.6976358357528,60.92907507258399,15.885524678556614,0.0,0.0,38.6976358357528,,9000000.0,0.3732890916632103,,,,78.49821273926516,5.227266990976184,78.37366927794169,,16.274520269758654,735.3433907492874,861.4628022464509,0.0,14.426619923945585
Uzbekistan,UZB,1971-01-01,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,1971-01-01,,,,,,,,,,,,,,,,,,,,,,6.306336642380464
"Venezuela, RB",VEN,1971-01-01,0.0,60.335565530944145,39.664434469055855,9.16918095518434,50.71749208918979,0.0,9.61807344175436,,0.0,0.0,,,,-1066.781941298682,2.5970127462264068,94.86219063969466,,2.6031363492199464,1054.4459037557342,1524.8134366291083,8.0154879866777,0.9034666417472488
Vietnam,VNM,1971-01-01,73.30434782608695,73.30434782608695,26.695652173913043,22.0,0.0,0.0,0.0,,0.0,0.0,,,,24.48128775800992,0.3993538218593352,37.14463983736639,,62.45600634077426,41.80198330604942,308.09413154212695,,
Virgin Islands (U.S.),VIR,1971-01-01,,,,,,,,,,,,,,,,,,,,,,54.76895690452015
West Bank and Gaza,PSE,1971-01-01,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,1971-01-01,0.0,100.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,,,,93.37481300149598,0.0,93.37481300149601,,6.625186998504012,29.7542950111301,104.6810197209759,,
Zambia,ZMB,1971-01-01,20.3125,25.32894736842105,74.67105263157895,19.325657894736842,0.0,0.0,5.016447368421053,,0.0,0.0,,,,25.161593756509177,2.162929937999406,27.52791467051936,,59.403543429222275,1002.5184554533845,820.5351053053477,0.0161773560883774,8.074949646748522
Zimbabwe,ZWE,1971-01-01,32.676290949472516,32.676290949472516,67.32370905052748,6.0521932259855635,0.0,0.0,0.0,,0.0,0.0,,,,6.184393235846903,3.834118265864434,39.78544380815179,,56.102167899265375,663.7552175168731,1014.1510374997459,0.18417150607343,
Afghanistan,AFG,1972-01-01,,,,,,,,,,,,,,,,,,,,,0.0151997054787542,6.813822328591211
Albania,ALB,1972-01-01,0.0,37.93103448275862,62.06896551724138,4.620689655172414,0.0,0.0,37.93103448275862,,0.0,0.0,,,,-53.634234688017756,3.986335213709285,77.1741106583994,,19.31791435353643,568.4032016034765,865.5924812070298,,
Algeria,DZA,1972-01-01,0.0,79.67980295566502,20.320197044334975,10.385878489326766,50.53366174055829,0.0,29.14614121510673,,0.0,0.0,,,,-1261.3542935141631,1.058803514720279,98.77992606034557,,0.15918117205096982,151.24917692469424,278.438100166291,7.0979597003559,
Angola,AGO,1972-01-01,0.0,18.85441527446301,81.14558472553699,25.059665871121716,0.0,0.0,18.85441527446301,,0.0,0.0,,,,-153.6933085264227,1.410645792582483,21.26080568426573,,77.3285485231518,98.66874185256219,651.3423740924793,,4.912853421382142
Argentina,ARG,1972-01-01,2.4302536947759426,93.76432466608709,5.943254564134988,9.831660475776497,23.188176716984117,0.0,68.14589425432703,,74000000.0,0.29242076977791825,,,,9.45419844939678,0.3782432684635288,93.26555090595147,,6.357714774794301,926.8350435956194,1389.3579899949596,0.352915360759784,3.7672988107816425
Armenia,ARM,1972-01-01,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,1972-01-01,71.9266682258964,78.67513448356512,20.821114369501466,8.486407714588994,3.4812802475577067,0.0,3.2671860101110055,,280000000.0,0.5037511469334148,,,,-17.40751329733965,1.8718114980777258,91.30558851050577,,6.822598110724395,3880.928891249905,4035.2063443879483,0.114326146499177,4.692055501425063
Austria,AUT,1972-01-01,11.536732929991357,41.27571305099395,57.99481417458946,7.557476231633535,15.104580812445981,0.0,14.634399308556612,,211000000.0,0.7294727744165946,,,,63.003481803611905,7.278373611810355,90.12373159462952,,3.256517856345545,3404.4692075409976,2627.3224957818593,0.0274253737459399,7.131744905189756
Azerbaijan,AZE,1972-01-01,,,,,,,,,,,,,,,,,,,,,,
Bahrain,BHR,1972-01-01,0.0,100.0,0.0,0.0,100.0,0.0,0.0,,0.0,0.0,,,,-636.5051560480066,0.0,,,0.0,1850.7627198808932,5627.935001213278,,40.33544580326953
Bangladesh,BGD,1972-01-01,0.0,83.00970873786407,16.990291262135923,31.06796116504854,39.90291262135922,0.0,43.10679611650485,,0.0,0.0,,,,14.267648022885066,0.25626508537203135,20.706423229025212,,79.03731168560275,10.238410029719509,84.6878737785739,,
Belarus,BLR,1972-01-01,,,,,,,,,,,,,,,,,,,,,,
Belgium,BEL,1972-01-01,25.555855369670805,99.48461953588776,0.48569886670264434,4.9784133837021045,20.766324878575286,0.029681597409606044,53.16243928764166,,0.0,0.0,,,,84.88312292602888,0.0422286138896533,,,0.0,3612.3555328095695,4473.929512728456,0.00426285157038475,10.049078196211493
Benin,BEN,1972-01-01,,,,,,,,,0.0,,,,,11.697405050276402,0.0,11.422478965821728,,88.3025949497236,11.405369648030293,366.683267815821,0.0,4.314163101074366
Bolivia,BOL,1972-01-01,0.0,15.180935569285085,83.75992939099736,28.067078552515447,3.442188879082083,0.0,11.738746690203,,12000000.0,1.059135039717564,,,,-235.7210791435138,7.234058771963259,73.52762076634187,,19.238320461694872,170.01112269087346,235.34358100581503,,0.8900804808904601
Bosnia and Herzegovina,BIH,1972-01-01,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,1972-01-01,,,,,,,,,,,,,,,,,,,,,0.0124715703264953,
Brazil,BRA,1972-01-01,3.4677024284414584,10.0846805234796,88.67135558821471,12.76681363286444,0.0,0.0,6.616978095038141,,711000000.0,1.2439638883056896,,,,32.64012998649049,5.827313193386791,45.37713215634129,,48.798429156099246,492.4581098830435,739.1265666356973,0.0838952181803173,13.460571392609607
Brunei Darussalam,BRN,1972-01-01,0.0,100.0,0.0,4.8,98.4,0.0,1.6,,0.0,0.0,,,,-5228.087044245973,0.0,91.37081008372708,,8.629189916272919,1654.087263528071,1219.3750608120315,,1.7461549890439587
Bulgaria,BGR,1972-01-01,81.38835256611738,90.59314804005209,9.406851959947915,8.436980827084549,0.0,0.0,9.204795473934713,,0.0,0.0,,,,71.1585577944266,0.9284189360979608,97.35576063415078,,1.3041253502118664,2486.0660898766355,2262.786548821156,,
Cambodia,KHM,1972-01-01,,,,,,,,,,,,,,,,,,,,,,1.7132047681368916
Cameroon,CMR,1972-01-01,0.0,3.766816143497758,96.23318385650225,4.2152466367713,0.0,0.0,3.766816143497758,,0.0,0.0,,,,9.219129605907693,3.3495794604040134,9.219129605907701,,87.43129093368829,156.84044627274847,404.5709591410078,0.0,5.963098878869901
Canada,CAN,1972-01-01,17.154152124716102,23.271319278258783,73.79889244170693,8.026344123155932,3.7358761939974077,2.929788280034291,2.381290959545275,,0.0,0.0,,,,-15.94964271133966,11.475892904263784,84.02431777779947,,4.987945717682468,9803.558418959943,6863.444334560856,0.72751128081754,5.732576868982752
Chile,CHL,1972-01-01,9.55898813521379,35.224983210208194,64.1370047011417,10.924557868815759,1.018580702932617,0.0,24.64741437206179,,57000000.0,0.6380120886501007,,,,38.82734472842218,5.575463074691721,79.08091413698612,,15.341676727912128,784.563805686412,871.1387460679407,0.0517756418655367,9.09507604245672
China,CHN,1972-01-01,63.61849598125671,77.87250658943738,22.127493410562625,8.042693046109791,0.0,0.0,14.254010608180664,,0.0,0.0,,,,-0.8191557501742655,0.7108582888879561,60.85957397582034,,38.4295677352917,163.91192881918263,477.16870874563534,0.143839301288017,
Colombia,COL,1972-01-01,12.586681865678731,30.673506222095565,69.32649377790445,14.363066400683955,9.746366486178399,0.0,8.340457870238433,,0.0,0.0,,,,-30.986948336537367,4.526915517142764,68.04917759294099,,27.423906889916257,411.68039809928325,633.1321663042677,0.787820270743513,0.6408421930653125
"Congo, Dem. Rep.",COD,1972-01-01,0.0,3.2920652785593694,96.70793472144062,4.952166572875633,0.0,0.0,3.2920652785593694,,0.0,0.0,,,,11.050519483647056,4.314111550511091,12.25418027983592,,83.4618328938928,157.6616140835726,322.06944359505343,,6.1410790833341755
"Congo, Rep.",COG,1972-01-01,0.0,35.294117647058826,64.70588235294117,5.88235294117647,7.8431372549019605,0.0,27.450980392156865,,0.0,0.0,,,,-27.55539861180725,1.0775960267918168,38.42533527741074,,60.74178703239623,54.535392122934894,354.63355582875613,0.0,2.6271066342244596
Costa Rica,CRI,1972-01-01,0.0,12.786108918705605,86.66140489344909,0.0,0.0,0.0,12.786108918705605,,7000000.0,0.5524861878453038,,,,58.42525013964247,10.942870585617637,58.42513425377614,,30.631879274739894,647.9005618376854,441.26681690596035,0.0,5.386302131285102
Cote d'Ivoire,CIV,1972-01-01,0.0,67.34104046242774,32.65895953757225,16.040462427745663,0.0,0.0,67.34104046242774,,0.0,0.0,,,,34.60011707916279,0.7460821665403108,34.60015546577354,,64.65380075429691,97.15745058849656,435.6324364747464,0.0,6.406894451968805
Croatia,HRV,1972-01-01,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,1972-01-01,0.0,86.3541468969444,1.4044410704118429,11.785917631429113,0.0,0.0,86.3541468969444,,645000000.0,12.241412032643765,,,,64.03029276476933,0.06301915419858183,65.69151688312253,,34.245454060234785,506.9095324621135,1101.3413362802721,0.00950904792693324,
Curacao,CUW,1972-01-01,0.0,100.0,0.0,15.066666666666666,0.0,0.0,100.0,,0.0,0.0,,,,100.0,0.0,,,0.0,4312.504231263963,36146.69961410873,,
Cyprus,CYP,1972-01-01,0.0,100.0,0.0,6.928104575163399,0.0,0.0,100.0,,0.0,0.0,,,,98.77799479689958,0.0,98.77812875932045,,1.2220052031004265,1099.410147926253,1152.648157870356,,6.970573601431173
Czechia,CZE,1972-01-01,85.1107910760757,96.8063872255489,3.1936127744510974,5.394274741655929,1.483109729907274,0.0,10.212486419565932,,0.0,0.0,,,,12.875077517036068,0.2387677367204391,99.71669394456563,,0.0,3595.796843660161,4613.78059092597,,
Denmark,DNK,1972-01-01,18.751822688830565,99.88334791484398,0.11665208515602217,7.776805677068143,0.0,0.0,81.13152522601341,,0.0,0.0,,,,97.74592426907395,0.010716214343600981,99.16203772761637,,1.839928313510327,3346.8253440382596,3858.5921216380493,3.61274849982242e-05,10.915788987482378
Dominican Republic,DOM,1972-01-01,0.0,61.41078838174274,34.143449911084765,12.981624184943689,0.0,0.0,61.41078838174274,,75000000.0,4.445761707172496,,,,54.35042358302766,1.8150260679161825,54.35038694248203,,43.83455034905615,310.7009162925592,577.6363914586033,0.0,10.36539271012555
Ecuador,ECU,1972-01-01,0.0,60.16114592658908,39.83885407341092,13.965980304386749,0.0,0.0,60.16114592658908,,0.0,0.0,,,,-124.8843065901244,1.6508526457642065,50.990813546395565,,47.35833380784023,147.0851578678315,354.80980710569776,0.574488442393779,6.585508183258513
"Egypt, Arab Rep.",EGY,1972-01-01,0.0,35.85726718885988,64.14273281114012,9.983836876787269,0.0,0.0,35.85726718885988,,0.0,0.0,,,,-40.299241293782515,5.158188484997652,87.17309939494403,,7.668712120058323,199.28012531967394,236.7512021766234,0.855837140298688,6.652535090966764
El Salvador,SLV,1972-01-01,0.0,45.2970297029703,54.70297029702971,13.118811881188119,0.0,0.0,45.2970297029703,,0.0,0.0,,,,30.901650284835636,2.0294606008510367,30.901650284835636,,67.06888911431334,184.82881876217877,493.1427718372484,0.0,4.618143011597637
Eritrea,ERI,1972-01-01,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,1972-01-01,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,1972-01-01,0.0,48.93617021276596,51.06382978723404,7.6923076923076925,0.0,0.0,48.93617021276596,,0.0,0.0,,,,3.0816799277813667,0.1878995412525698,3.0816869305967076,,96.73042053096607,18.868348706353895,477.72956089471836,,
Finland,FIN,1972-01-01,30.049345633984125,55.70478438103411,44.29521561896589,8.28577558463849,0.0,0.0,25.655438747049992,,0.0,0.0,,,,74.90186231941749,4.568726584888997,73.03495759413686,,20.41071286406302,5516.140525043123,4188.16067653277,0.0,13.13455232692765
France,FRA,1972-01-01,22.567625189105204,62.47802290874469,28.517356791140237,6.251715819416942,5.435715912874341,8.523314700264601,34.47468180676515,,824000000.0,0.48130559985046817,,,,72.01160767116657,4.809212628827364,89.79686784546313,,5.694878132392299,2938.2827821663363,3180.100690969972,0.0047217573912329,13.226302985096366
Gabon,GAB,1972-01-01,0.0,96.26865671641791,3.731343283582089,2.2388059701492535,0.0,0.0,96.26865671641791,,0.0,0.0,,,,-569.3203757359341,0.04107760897746368,52.51380637543597,,47.44521154490977,210.5131217167586,1682.1750022899328,0.000128652276144635,
Georgia,GEO,1972-01-01,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,1972-01-01,72.37980692781622,92.61653574495274,3.816052341701336,5.5588482744065155,8.02530350033682,2.7529699520933497,12.211425316799708,,2817000000.0,0.8144419612525695,,,,45.626418813275016,1.1440678207376067,97.65361238772628,,0.8539050252301308,4335.769624747479,4017.3373851604047,0.11016891070243,14.51405367628029
Ghana,GHA,1972-01-01,0.0,1.0723860589812333,98.92761394101876,6.136431337503724,0.0,0.0,1.0723860589812333,,0.0,0.0,,,,21.975839464857614,9.010934994221575,21.975807914627605,,69.01322554092081,336.43136330401865,338.41183469656903,0.0,11.530897184264829
Gibraltar,GIB,1972-01-01,0.0,100.0,0.0,4.25531914893617,0.0,0.0,100.0,,0.0,0.0,,,,100.0,0.0,100.0,,0.0,1646.9640961827033,896.0216667276653,,
Greece,GRC,1972-01-01,37.48952061580672,79.59759164697813,20.402408353021873,7.7585549881868765,0.0,0.0,42.108071031171406,,0.0,0.0,,,,78.51079070002612,2.282432451858612,93.2623520389979,,4.46032124496676,1360.9524439542301,1134.7864934835836,,9.85477683612459
Grenada,GRD,1972-01-01,,,,,,,,,,,,,,,,,,,,,,
Guam,GUM,1972-01-01,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,1972-01-01,0.0,69.52380952380952,26.547619047619047,2.738095238095238,0.0,0.0,69.52380952380952,,33000000.0,3.9285714285714284,,,,29.683606406809798,0.6800861153990321,29.683570945024655,,69.63630747779118,142.73836477042448,492.67221069230897,0.0,7.641709664836408
Guinea,GIN,1972-01-01,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB,1972-01-01,,,,,,,,,,,,,,,,,,,,,,5.096143933739131
Guyana,GUY,1972-01-01,,,,,,,,,,,,,,,,,,,,,,9.43235764902601
Haiti,HTI,1972-01-01,0.0,14.150943396226415,74.52830188679245,21.69811320754717,0.0,0.0,14.150943396226415,,12000000.0,11.320754716981133,,,,7.683795537546298,0.43837348853415237,7.6837310139241985,,91.87783097391956,17.102410677508907,319.3452785086368,,5.951643515428485
Honduras,HND,1972-01-01,0.0,28.132387706855795,71.8676122931442,13.47517730496454,0.0,0.0,28.132387706855795,,0.0,0.0,,,,26.87795699341041,1.8403841266869072,26.87788659928071,,71.28165887990268,123.81508791716973,480.5693193654579,0.0,9.946200796690807
"Hong Kong SAR, China",HKG,1972-01-01,0.0,100.0,0.0,12.516170763260027,0.0,0.0,100.0,,0.0,0.0,,,,98.95844459188582,0.0,98.52384676624591,,1.476216999849831,1311.960422931419,760.6128140459793,0.0,3.0711523366680646
